"variant","case_id","sample","warmup","total_load_us","file_json_us","file_open_us","json_chunk_us","strict_parse_us","validation_dom_us","schema_compile_us","schema_locate_us","schema_parse_us","schema_populate_us","validate_us","typed_us","resources_us","accessors_us","animations_us","buffers_us","buffer_views_us","cameras_us","images_us","materials_us","meshes_us","nodes_us","samplers_us","scenes_us","skins_us","textures_us","typed_other_us","serializer_dom_us","serializer_text_us","resource_write_us","cache_setup_us","input_bytes","json_bytes","resource_bytes","buffer_read_us","image_read_us","buffer_bytes","image_bytes","after_input_ws","after_input_private","after_input_peak","after_parse_ws","after_parse_private","after_parse_peak","after_validation_dom_ws","after_validation_dom_private","after_validation_dom_peak","after_schema_ws","after_schema_private","after_schema_peak","after_validation_ws","after_validation_private","after_validation_peak","after_typed_ws","after_typed_private","after_typed_peak","after_resources_ws","after_resources_private","after_resources_peak","after_serialization_ws","after_serialization_private","after_serialization_peak","schema_locator_calls","schema_documents_parsed","schema_bytes_parsed","parser_parent_scan_loops","parser_parent_scan_elements","schema_adapter_find_calls","schema_adapter_find_scans","schema_adapter_members","schema_adapter_constructions","schema_constraints","schema_traversals","validation_adapter_find_calls","validation_adapter_find_scans","validation_adapter_members","validation_adapter_constructions","validation_string_copies","validation_string_bytes","validation_index_builds","validation_index_members","validation_constraints","validation_traversals","validation_allof","validation_anyof","validation_oneof","validation_properties","validation_required","validation_items","validation_types","validation_unique_items","validation_unique_comparisons","validation_unique_scalar_values","typed_find_calls","typed_find_scans","status","pair","execution_order"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","37773.900000000001","784.59999999999991","703.29999999999995","81.299999999999997","1807.8","0.29999999999999999","4270.3999999999996","2014.3000000000002","1969","4064.0999999999999","1473","1388","28023.400000000001","163.90000000000001","0.40000000000000002","8.6999999999999993","88.099999999999994","2.1000000000000001","119.8","301.60000000000002","282.60000000000002","212.69999999999999","2.7999999999999998","9.8000000000000007","0.69999999999999996","120.2","16.5","0","0","0","0","12105252","22152","23432492","13779.299999999999","14244.1","12083069","11349423","5365760","901120","5365760","5775360","1130496","5775360","5775360","1130496","5775360","6393856","1495040","6393856","6467584","1495040","6467584","7143424","1908736","7143424","30650368","25464832","30650368","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","2","1"
"current","ABeautifulGame-draco-glb","0","false","37593.599999999999","756.89999999999998","675.60000000000002","81.299999999999997","1574.3","0.20000000000000001","4315.6000000000004","2038.2","1996.6000000000004","4117.3000000000002","1935.3","1401.7","27582.900000000001","147","0.40000000000000002","8.0999999999999996","118.09999999999999","2","85.5","308.89999999999998","332.39999999999998","198.5","2.7000000000000002","8.6999999999999993","0.5","122.5","17.900000000000002","0","0","0","0","12105252","22152","23432492","13895.200000000001","13687.700000000001","12083069","11349423","5378048","892928","5378048","5816320","1118208","5816320","5816320","1118208","5816320","6389760","1482752","6389760","6459392","1482752","6459392","7172096","1929216","7172096","30654464","25489408","30654464","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","2","2"
"current","ABeautifulGame-draco-glb","0","false","37239.400000000001","705.60000000000002","630.10000000000002","75.5","1455.9000000000001","0.20000000000000001","4435.1999999999998","2135.7000000000003","2078.8000000000002","4091.0999999999999","1648.8","1383.7","27573.200000000001","153.90000000000001","0.5","27.5","96.099999999999994","2","82.099999999999994","296.19999999999999","357.89999999999998","172.5","2.7000000000000002","8.3000000000000007","0.5","116.5","16.5","0","0","0","0","12105252","22152","23432492","13758.1","13815.1","12083069","11349423","5353472","888832","5353472","5763072","1105920","5804032","5763072","1105920","5804032","6381568","1478656","6381568","6459392","1490944","6459392","7155712","1908736","7155712","30633984","25464832","30633984","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","3","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","59036.5","982.79999999999995","873.89999999999998","108.90000000000001","2927.8000000000002","0.40000000000000002","8028.6999999999998","3616.4000000000001","3523.6999999999994","7682","3434.8000000000002","2552","41064.400000000001","227.09999999999999","0.90000000000000002","14.4","150.69999999999999","3.8999999999999999","171.30000000000001","587.20000000000005","519.89999999999998","517.89999999999998","5.4000000000000004","16.699999999999999","1.5","214.30000000000001","27.399999999999999","0","0","0","0","12105252","22152","23432492","20414.200000000001","20650.200000000001","12083069","11349423","5386240","892928","5386240","5787648","1118208","5787648","5787648","1118208","5787648","6443008","1495040","6443008","6516736","1495040","6516736","7172096","1880064","7172096","30642176","25432064","30642176","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","3","2"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","36819","699.70000000000005","625","74.700000000000003","1425.9000000000001","0.20000000000000001","4255.1999999999998","1972.1000000000004","1924.5","4061.9000000000001","1487.5","1377.3","27548.099999999999","141.69999999999999","0.5","8.1999999999999993","86.299999999999997","1.8999999999999999","93.299999999999997","335.80000000000001","310.80000000000001","189.30000000000001","3","8.5999999999999996","0.59999999999999998","129.19999999999999","16.899999999999999","0","0","0","0","12105252","22152","23432492","13536.200000000001","14011.9","12083069","11349423","5353472","892928","5353472","5763072","1114112","5763072","5763072","1114112","5763072","6397952","1503232","6397952","6467584","1503232","6467584","7110656","1880064","7110656","30609408","25436160","30609408","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","4","1"
"current","ABeautifulGame-draco-glb","0","false","37672.800000000003","711.10000000000002","635.10000000000002","76","1422.7","0.10000000000000001","4586.3000000000002","2033.5999999999995","1991.9000000000005","4395.1000000000004","1806","1366.8","27755.400000000001","144.69999999999999","0.5","8.0999999999999996","87.900000000000006","2","92.099999999999994","306.39999999999998","346.10000000000002","179.5","3.1000000000000001","8","0.5","123.2","16.800000000000001","0","0","0","0","12105252","22152","23432492","14129.9","13625.5","12083069","11349423","5373952","884736","5373952","5816320","1114112","5816320","5816320","1114112","5816320","6397952","1474560","6397952","6467584","1474560","6467584","7163904","1904640","7163904","30666752","25460736","30666752","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","4","2"
"current","ABeautifulGame-draco-glb","0","false","37717","751.69999999999993","651.29999999999995","100.40000000000001","1685.9000000000001","0.20000000000000001","4321.3999999999996","2050.1000000000004","1999.8","4142.1999999999998","1736.3","1398.2","27795.299999999999","172.40000000000001","0.5","9.3000000000000007","86.5","2.1000000000000001","93.299999999999997","309.89999999999998","322.5","208.40000000000001","2.8999999999999999","7.7999999999999998","0.5","115.09999999999999","17.199999999999999","0","0","0","0","12105252","22152","23432492","13864.4","13930.9","12083069","11349423","5419008","897024","5419008","5804032","1110016","5844992","5804032","1110016","5844992","6459392","1495040","6459392","6529024","1495040","6529024","7213056","1908736","7213056","30674944","25460736","30674944","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","5","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","36373","879.09999999999991","799.79999999999995","79.299999999999997","1332.8","0.10000000000000001","4124.3999999999996","1933.2","1884.1000000000001","3937.5","1407.4000000000001","1319.4000000000001","27285.900000000001","135.80000000000001","0.40000000000000002","7.9000000000000004","80.900000000000006","1.8999999999999999","98.599999999999994","299.5","306.5","195.69999999999999","2.7000000000000002","8.1999999999999993","0.59999999999999998","117.5","16.399999999999999","0","0","0","0","12105252","22152","23432492","13716.1","13569.799999999999","12083069","11349423","5357568","892928","5357568","5775360","1126400","5775360","5775360","1126400","5775360","6389760","1495040","6389760","6463488","1495040","6463488","7147520","1912832","7147520","30638080","25464832","30638080","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","5","2"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","40451.699999999997","730.5","652.39999999999998","78.099999999999994","1594","0.20000000000000001","4648","2242.3000000000006","2191.6999999999994","4427.1999999999998","1738.3","1376.7","30337.900000000001","147.5","0.40000000000000002","8.5","88.700000000000003","2","84.700000000000003","342.30000000000001","303.60000000000002","187.90000000000001","2.8999999999999999","8.6999999999999993","0.69999999999999996","121.3","19.100000000000001","0","0","0","0","12105252","22152","23432492","15931.5","14406.4","12083069","11349423","5378048","901120","5378048","5767168","1122304","5767168","5767168","1122304","5767168","6426624","1515520","6426624","6500352","1515520","6500352","7139328","1892352","7139328","30609408","25448448","30609408","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","6","1"
"current","ABeautifulGame-draco-glb","0","false","38143.800000000003","781.90000000000009","701.70000000000005","80.200000000000003","1477.3","0.10000000000000001","4777.8000000000002","2257.5999999999999","2206.6000000000004","4490.1000000000004","1890.8","1372.7","27814.799999999999","144.40000000000001","0.5","7.9000000000000004","94","2.1000000000000001","82.599999999999994","327","355.30000000000001","166.90000000000001","3.2000000000000002","8","0.59999999999999998","114.3","16.5","0","0","0","0","12105252","22152","23432492","13999.4","13815.4","12083069","11349423","5382144","897024","5382144","5849088","1126400","5849088","5849088","1126400","5849088","6426624","1503232","6426624","6496256","1503232","6496256","7180288","1908736","7180288","30662656","25464832","30662656","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","6","2"
"current","ABeautifulGame-draco-glb","0","false","37992","915.80000000000007","654.70000000000005","261.10000000000002","1489.0999999999999","0.20000000000000001","4263.1000000000004","1959.0999999999999","1909.2999999999997","4068.5","1703.0999999999999","1374.2","28217.599999999999","162.30000000000001","0.5","8.1999999999999993","88.900000000000006","2","94.5","325.80000000000001","307.60000000000002","193","3","7.5","0.59999999999999998","116.3","16.199999999999999","0","0","0","0","12105252","22152","23432492","14110.9","14106.700000000001","12083069","11349423","5345280","888832","5345280","5754880","1105920","5795840","5754880","1105920","5795840","6393856","1495040","6393856","6463488","1495040","6463488","7139328","1904640","7139328","30629888","25456640","30629888","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","7","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","36708.599999999999","745.60000000000002","638.39999999999998","107.2","1407.2","0","4380.6000000000004","2071.1999999999998","2023.4000000000001","4179.6999999999998","1517","1366.0999999999999","27265.5","148.09999999999999","0.5","8.5999999999999996","88.400000000000006","2","89.599999999999994","334.80000000000001","304.39999999999998","180.80000000000001","2.8999999999999999","8.5999999999999996","0.59999999999999998","123.09999999999999","17.199999999999999","0","0","0","0","12105252","22152","23432492","13662.299999999999","13603.200000000001","12083069","11349423","5406720","901120","5406720","5808128","1122304","5808128","5808128","1122304","5808128","6447104","1499136","6447104","6520832","1499136","6520832","7151616","1867776","7151616","30621696","25427968","30621696","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","7","2"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","36149.199999999997","671.59999999999991","599.79999999999995","71.799999999999997","1439.2","0.20000000000000001","4231.3999999999996","2005.8000000000002","1954","4035.6999999999998","1500.5","1415","26866.900000000001","145.30000000000001","0.59999999999999998","8.1999999999999993","80.200000000000003","2","88.599999999999994","318.10000000000002","368.89999999999998","188.90000000000001","2.7999999999999998","8.5","0.59999999999999998","128.09999999999999","17.899999999999999","0","0","0","0","12105252","22152","23432492","13558.4","13308.5","12083069","11349423","5382144","892928","5382144","5787648","1126400","5787648","5787648","1126400","5787648","6406144","1490944","6406144","6475776","1490944","6475776","7172096","1912832","7172096","30646272","25468928","30646272","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","8","1"
"current","ABeautifulGame-draco-glb","0","false","42210.400000000001","724.69999999999993","648.29999999999995","76.400000000000006","1467.3","0.10000000000000001","4192.3000000000002","1899.5999999999999","1862.2999999999997","4012.6999999999998","1817.5999999999999","1351.8","32629.799999999999","150.09999999999999","0.5","8.4000000000000004","84.900000000000006","2","93.799999999999997","302.39999999999998","336.19999999999999","177.19999999999999","2.7999999999999998","8.5999999999999996","0.59999999999999998","118.59999999999999","17.399999999999999","0","0","0","0","12105252","22152","23432492","17314","15315.799999999999","12083069","11349423","5353472","892928","5353472","5804032","1114112","5804032","5804032","1114112","5804032","6373376","1482752","6373376","6447104","1482752","6447104","7110656","1884160","7110656","30601216","25440256","30601216","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","8","2"
"current","ABeautifulGame-draco-glb","0","false","37420.5","774.5","697.60000000000002","76.900000000000006","1421.7","0.10000000000000001","4226.3999999999996","1993.6000000000001","1931.7999999999997","4054","1714.0999999999999","1379.5","27881.099999999999","153.09999999999999","0.5","8.4000000000000004","93.5","1.8999999999999999","87.200000000000003","342.39999999999998","315","181.30000000000001","2.7999999999999998","8.5","0.5","118.7","16.800000000000001","0","0","0","0","12105252","22152","23432492","13743.799999999999","14137.299999999999","12083069","11349423","5353472","892928","5353472","5783552","1122304","5783552","5783552","1122304","5783552","6373376","1478656","6373376","6455296","1490944","6455296","7159808","1912832","7159808","30650368","25468928","30650368","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","9","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","37313.800000000003","861.60000000000002","767.60000000000002","94","1315.3","0","4244","1964.2000000000003","1919.3000000000002","4060.3000000000002","1520.3","1391.3","27958.599999999999","137.59999999999999","0.5","8.0999999999999996","85.599999999999994","1.8999999999999999","91.200000000000003","310.19999999999999","346.5","201.30000000000001","3.1000000000000001","8.5","0.59999999999999998","121.90000000000001","17.699999999999999","0","0","0","0","12105252","22152","23432492","13895.299999999999","14063.299999999999","12083069","11349423","5386240","892928","5386240","5783552","1122304","5783552","5783552","1122304","5783552","6397952","1474560","6397952","6471680","1474560","6471680","7163904","1896448","7163904","30654464","25448448","30654464","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","9","2"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","37292.699999999997","769.30000000000007","691.10000000000002","78.200000000000003","1312.2","0.10000000000000001","4508.6000000000004","2115.7999999999997","2067.1000000000004","4287.6999999999998","1500.4000000000001","1368.3","27803.599999999999","143.59999999999999","0.5","8.5999999999999996","86.599999999999994","2","82.5","303","300.19999999999999","217.59999999999999","3.1000000000000001","8.3000000000000007","0.69999999999999996","122.3","17","0","0","0","0","12105252","22152","23432492","14042.4","13761.200000000001","12083069","11349423","5386240","897024","5386240","5787648","1122304","5787648","5787648","1122304","5787648","6422528","1503232","6422528","6500352","1503232","6500352","7155712","1892352","7155712","30642176","25448448","30642176","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","10","1"
"current","ABeautifulGame-draco-glb","0","false","38121.099999999999","835.5","741","94.5","1619.8","0.10000000000000001","4180.6999999999998","1901.8999999999999","1857.6000000000004","4008.5999999999999","1716.8","1376.0999999999999","28363.299999999999","157.80000000000001","0.40000000000000002","8.1999999999999993","85.5","1.8999999999999999","105.40000000000001","308.5","325.19999999999999","163.80000000000001","2.7000000000000002","8.5","0.5","140.5","17.199999999999999","0","0","0","0","12105252","22152","23432492","14046.299999999999","14317","12083069","11349423","5382144","888832","5382144","5836800","1118208","5836800","5836800","1118208","5836800","6402048","1478656","6402048","6471680","1478656","6471680","7147520","1888256","7147520","30642176","25440256","30642176","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","10","2"
"current","ABeautifulGame-draco-glb","0","false","39483.300000000003","917.60000000000002","838","79.599999999999994","1506.4000000000001","0.20000000000000001","4472.3999999999996","1982.6000000000004","1927.5","4281.8999999999996","1836.4000000000001","1630.3","29091.300000000003","165.80000000000001","0.5","8.6999999999999993","82.099999999999994","2","92.599999999999994","297.69999999999999","583.29999999999995","179.90000000000001","3.2999999999999998","8.8000000000000007","0.69999999999999996","126.5","17.199999999999999","0","0","0","0","12105252","22152","23432492","14673.1","14418.200000000001","12083069","11349423","5369856","892928","5369856","5775360","1105920","5816320","5775360","1105920","5816320","6393856","1490944","6393856","6463488","1490944","6463488","7159808","1904640","7159808","30650368","25460736","30650368","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","11","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","42688.5","926.5","821.89999999999998","104.59999999999999","1915.0999999999999","0.29999999999999999","4394.5","2043.4999999999998","1978.8999999999999","4165.6999999999998","1572.2","1521.5999999999999","32327.299999999999","140.19999999999999","0.5","8.1999999999999993","86.299999999999997","2.1000000000000001","88.299999999999997","319.89999999999998","378.39999999999998","213","3.7999999999999998","13.5","1.3","182.69999999999999","19","0","0","0","0","12105252","22152","23432492","15049.299999999999","17278","12083069","11349423","5378048","892928","5378048","5791744","1122304","5791744","5791744","1122304","5791744","6402048","1482752","6402048","6475776","1482752","6475776","7172096","1900544","7172096","30642176","25456640","30642176","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","11","2"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","39768.400000000001","693.39999999999998","614","79.400000000000006","1310.8","0","4717.6999999999998","2157.4999999999995","2107.4000000000001","4495","1514.5","1360.9000000000001","30146.099999999999","144","0.40000000000000002","8.1999999999999993","85.099999999999994","2","94","304","328.5","188.5","2.8999999999999999","8.5","0.69999999999999996","124.59999999999999","17.199999999999999","0","0","0","0","12105252","22152","23432492","16048.9","14097.200000000001","12083069","11349423","5365760","905216","5365760","5775360","1126400","5775360","5775360","1126400","5775360","6414336","1515520","6414336","6483968","1515520","6483968","7127040","1892352","7127040","30617600","25448448","30617600","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","12","1"
"current","ABeautifulGame-draco-glb","0","false","37394.599999999999","745.10000000000002","667","78.099999999999994","1437","0.10000000000000001","4266.8999999999996","1934.6000000000001","1895.4000000000003","4089.8000000000002","1716.8","1355.2","27849.099999999999","147.09999999999999","0.40000000000000002","8.3000000000000007","84","1.8999999999999999","92.900000000000006","305.89999999999998","342.60000000000002","173.59999999999999","2.7000000000000002","7.9000000000000004","0.59999999999999998","121.5","16.300000000000001","0","0","0","0","12105252","22152","23432492","13813.5","14035.6","12083069","11349423","5361664","888832","5361664","5804032","1118208","5804032","5804032","1118208","5804032","6406144","1490944","6406144","6479872","1490944","6479872","7168000","1912832","7168000","30642176","25464832","30642176","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","12","2"
"current","ABeautifulGame-draco-glb","0","false","37474.5","715","636.60000000000002","78.400000000000006","1486.9000000000001","0.10000000000000001","4293.6000000000004","1961.6999999999998","1917.9000000000001","4121.3000000000002","1985.7","1453.4000000000001","27511.799999999999","152.59999999999999","0.5","8.4000000000000004","87.299999999999997","2","97.599999999999994","317.80000000000001","350.69999999999999","217.30000000000001","2.8999999999999999","9.4000000000000004","0.59999999999999998","136.19999999999999","18.199999999999999","0","0","0","0","12105252","22152","23432492","13866.5","13645.299999999999","12083069","11349423","5357568","888832","5357568","5787648","1114112","5787648","5787648","1114112","5787648","6385664","1478656","6385664","6459392","1478656","6459392","7180288","1925120","7180288","30650368","25477120","30650368","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","13","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","38436.099999999999","690.69999999999993","616.29999999999995","74.400000000000006","1329.5999999999999","0","4535.8999999999996","2018.5999999999999","1967.5999999999999","4343.1000000000004","1506.0999999999999","1412.2","28938.099999999999","155.09999999999999","0.40000000000000002","8.8000000000000007","85.5","2.2000000000000002","82.5","339.89999999999998","300.19999999999999","219.90000000000001","3.3999999999999999","8.8000000000000007","0.69999999999999996","132.30000000000001","17.399999999999999","0","0","0","0","12105252","22152","23432492","14051.1","14887","12083069","11349423","5357568","892928","5357568","5763072","1114112","5763072","5763072","1114112","5763072","6410240","1511424","6410240","6483968","1511424","6483968","7159808","1921024","7159808","30654464","25473024","30654464","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","13","2"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","41102.800000000003","719.19999999999993","630.39999999999998","88.799999999999997","1317.4000000000001","0","4635.1999999999998","2117.9000000000001","2071","4443.5","1613.3","1426.3","31366.5","140.5","0.5","8.4000000000000004","86.299999999999997","1.8999999999999999","82.5","335.30000000000001","375.89999999999998","186.80000000000001","3","8.9000000000000004","0.59999999999999998","120.59999999999999","18.399999999999999","0","0","0","0","12105252","22152","23432492","15838.5","15528","12083069","11349423","5369856","905216","5369856","5758976","1126400","5758976","5758976","1126400","5758976","6406144","1503232","6406144","6483968","1503232","6483968","7163904","1921024","7163904","30646272","25477120","30646272","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","14","1"
"current","ABeautifulGame-draco-glb","0","false","38305.5","741.10000000000002","664.10000000000002","77","1439.5","0.10000000000000001","4399.8000000000002","1990.9000000000001","1940.6000000000004","4219.5","1719.4000000000001","1424.4000000000001","28552","176","0.5","8.5999999999999996","88.400000000000006","2.5","96.400000000000006","323","314.5","200.40000000000001","3.3999999999999999","8.8000000000000007","0.59999999999999998","131.59999999999999","18.199999999999999","0","0","0","0","12105252","22152","23432492","13864.6","14687.4","12083069","11349423","5353472","892928","5353472","5804032","1114112","5804032","5804032","1114112","5804032","6385664","1490944","6385664","6459392","1490944","6459392","7147520","1916928","7147520","30650368","25468928","30650368","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","14","2"
"current","ABeautifulGame-draco-glb","0","false","37965.900000000001","776","696.10000000000002","79.900000000000006","1438.4000000000001","0.20000000000000001","4283","1967.7999999999995","1923","4085","1730.4000000000001","1690.5999999999999","28022.400000000001","150.90000000000001","0.40000000000000002","7.9000000000000004","92.700000000000003","1.8999999999999999","83.299999999999997","306.10000000000002","352.60000000000002","464.69999999999999","4.2000000000000002","11.1","0.69999999999999996","132.09999999999999","16.899999999999999","0","0","0","0","12105252","22152","23432492","13855.1","14167.299999999999","12083069","11349423","5373952","897024","5373952","5808128","1122304","5808128","5808128","1122304","5808128","6389760","1486848","6389760","6463488","1486848","6463488","7168000","1916928","7168000","30638080","25468928","30638080","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","15","1"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","38244.199999999997","781.60000000000002","705.39999999999998","76.200000000000003","1331.7","0.20000000000000001","4276.8000000000002","1953.2","1905.4000000000003","4085.9000000000001","1516.4000000000001","1401.5","28910.599999999999","154.40000000000001","0.40000000000000002","8.1999999999999993","90.400000000000006","2.5","87.5","362.10000000000002","297.89999999999998","179.40000000000001","3.2000000000000002","8.0999999999999996","0.59999999999999998","121.2","16.599999999999998","0","0","0","0","12105252","22152","23432492","14316.6","14594","12083069","11349423","5349376","905216","5349376","5758976","1138688","5758976","5758976","1138688","5758976","6377472","1495040","6377472","6459392","1495040","6459392","7131136","1900544","7131136","30613504","25452544","30613504","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","15","2"
"sax-scalar-unique-fallback","ABeautifulGame-draco-glb","0","false","39168.699999999997","769.30000000000007","690.60000000000002","78.700000000000003","1310.4000000000001","0.10000000000000001","4298.5","1948.0000000000002","1898.7","4090.5","2139.1999999999998","1541.5","29078.200000000001","202.40000000000001","0.5","10","97.900000000000006","2.6000000000000001","115.7","368.5","319.39999999999998","190.5","3","8.3000000000000007","0.59999999999999998","123.90000000000001","22.099999999999998","0","0","0","0","12105252","22152","23432492","14907.200000000001","14171","12083069","11349423","5390336","897024","5390336","5783552","1114112","5783552","5783552","1114112","5783552","6402048","1486848","6402048","6479872","1486848","6479872","7176192","1904640","7176192","30666752","25460736","30666752","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","16","1"
"current","ABeautifulGame-draco-glb","0","false","37476.5","703.70000000000005","626","77.700000000000003","1502.5","0.10000000000000001","4283.6999999999998","1982.5000000000002","1938.1000000000004","4084.9000000000001","1738.9000000000001","1377.0999999999999","27837.5","158","0.5","8.1999999999999993","92.900000000000006","2","95.5","311.89999999999998","307.60000000000002","197","2.7999999999999998","9.0999999999999996","0.5","121.5","17.299999999999997","0","0","0","0","12105252","22152","23432492","13952.6","13884.9","12083069","11349423","5382144","901120","5382144","5828608","1118208","5828608","5828608","1118208","5828608","6422528","1503232","6422528","6496256","1503232","6496256","7168000","1916928","7168000","30658560","25473024","30658560","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","16","2"
"current","ABeautifulGame-draco-glb","0","false","37840.599999999999","714.89999999999998","635.60000000000002","79.299999999999997","1439.5999999999999","0.10000000000000001","4332.1999999999998","2060.6000000000008","2010.8000000000004","4101.6999999999998","1729.5999999999999","1399.8","28198.599999999999","146.80000000000001","0.5","8.3000000000000007","85.900000000000006","2.1000000000000001","94.299999999999997","303.19999999999999","323.19999999999999","202.5","3.1000000000000001","7.9000000000000004","0.59999999999999998","131.59999999999999","18","0","0","0","0","12105252","22152","23432492","14262.299999999999","13936.299999999999","12083069","11349423","5369856","888832","5369856","5820416","1110016","5820416","5820416","1110016","5820416","6406144","1495040","6406144","6475776","1495040","6475776","7127040","1888256","7127040","30605312","25440256","30605312","0","0","0","33","33","71456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ok","17","1"
