group,case_id,variant,metric,samples,mean_us,median_us,p95_us,minimum_us,maximum_us
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,schema_populate_us,10,3107.63,3096.8,3324.9,2966.2,3324.9
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,validate_us,10,827859.44,825725.3,839469.8,816975.2,839469.8
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,typed_us,10,597171.3,595684.6000000001,622421.6,583799.3,622421.6
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,buffer_read_us,10,29703.91,29362.45,32265.0,28937.6,32265.0
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,image_read_us,10,1530.71,1524.25,1597.7,1484.7,1597.7
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,accessors_us,10,165974.63,164196.45,187310.9,161189.3,187310.9
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,animations_us,10,1.39,1.45,1.7,1.1,1.7
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,buffers_us,10,6.05,6.0,7.2,5.1,7.2
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,buffer_views_us,10,116682.39,115035.7,126448.3,113687.3,126448.3
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,cameras_us,10,11.95,10.6,23.6,9.7,23.6
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,images_us,10,287.87,279.2,402.8,237.0,402.8
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,materials_us,10,156615.72,155639.40000000002,162955.9,152142.1,162955.9
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,meshes_us,10,84120.64,82987.25,93808.7,78208.9,93808.7
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,nodes_us,10,48750.33,48173.95,52544.2,46228.3,52544.2
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,samplers_us,10,5.82,5.8,6.9,5.1,6.9
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,scenes_us,10,1050.84,1053.25,1134.7,982.3,1134.7
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,skins_us,10,0.78,0.75,1.0,0.7,1.0
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,textures_us,10,23602.65,23747.35,24610.4,22366.2,24610.4
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,typed_other_us,10,24.919999999999998,23.65,34.9,22.0,34.9
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,serializer_dom_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,serializer_text_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-default-scalar-unique-fallback,resource_write_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-disable-root,total_load_us,10,1143152.23,1139117.45,1168799.4,1127315.0,1168799.4
variants,NodePerformanceTest-glb,sax-disable-root,file_open_us,10,355.05,348.15,415.7,317.6,415.7
variants,NodePerformanceTest-glb,sax-disable-root,json_chunk_us,10,14500.65,14441.7,14913.9,14231.0,14913.9
variants,NodePerformanceTest-glb,sax-disable-root,strict_parse_us,10,496171.05,496196.15,508790.8,485299.8,508790.8
variants,NodePerformanceTest-glb,sax-disable-root,validation_dom_us,10,0.38,0.35,0.7,0.3,0.7
variants,NodePerformanceTest-glb,sax-disable-root,schema_compile_us,10,24.73,23.0,39.9,21.5,39.9
variants,NodePerformanceTest-glb,sax-disable-root,schema_locate_us,10,8.44,6.9,22.7,6.4,22.7
variants,NodePerformanceTest-glb,sax-disable-root,schema_parse_us,10,7.94,6.3,22.3,5.9,22.3
variants,NodePerformanceTest-glb,sax-disable-root,schema_populate_us,10,10.09,10.05,10.7,9.4,10.7
variants,NodePerformanceTest-glb,sax-disable-root,validate_us,10,1.45,1.4,1.8,1.3,1.8
variants,NodePerformanceTest-glb,sax-disable-root,typed_us,10,601002.15,596835.05,632008.4,580785.3,632008.4
variants,NodePerformanceTest-glb,sax-disable-root,buffer_read_us,10,29552.489999999998,29407.95,31022.1,28937.9,31022.1
variants,NodePerformanceTest-glb,sax-disable-root,image_read_us,10,1523.98,1507.85,1623.9,1452.9,1623.9
variants,NodePerformanceTest-glb,sax-disable-root,accessors_us,10,163096.72,162432.4,175349.3,158693.1,175349.3
variants,NodePerformanceTest-glb,sax-disable-root,animations_us,10,1.35,1.35,1.6,1.2,1.6
variants,NodePerformanceTest-glb,sax-disable-root,buffers_us,10,5.890000000000001,5.550000000000001,8.8,4.7,8.8
variants,NodePerformanceTest-glb,sax-disable-root,buffer_views_us,10,119873.64,119360.05,131715.1,113711.5,131715.1
variants,NodePerformanceTest-glb,sax-disable-root,cameras_us,10,11.28,10.9,15.7,10.0,15.7
variants,NodePerformanceTest-glb,sax-disable-root,images_us,10,288.32,267.85,437.0,250.7,437.0
variants,NodePerformanceTest-glb,sax-disable-root,materials_us,10,159712.4,158063.6,171165.0,155611.4,171165.0
variants,NodePerformanceTest-glb,sax-disable-root,meshes_us,10,82608.09,81223.29999999999,92853.2,77673.2,92853.2
variants,NodePerformanceTest-glb,sax-disable-root,nodes_us,10,50258.04,48762.55,62868.7,46491.4,62868.7
variants,NodePerformanceTest-glb,sax-disable-root,samplers_us,10,4.63,4.55,5.2,4.4,5.2
variants,NodePerformanceTest-glb,sax-disable-root,scenes_us,10,1071.58,1053.2,1177.7,1022.6,1177.7
variants,NodePerformanceTest-glb,sax-disable-root,skins_us,10,0.99,0.9,1.5,0.7,1.5
variants,NodePerformanceTest-glb,sax-disable-root,textures_us,10,24002.56,23321.6,29245.3,22267.4,29245.3
variants,NodePerformanceTest-glb,sax-disable-root,typed_other_us,10,26.1,24.9,38.4,23.0,38.4
variants,NodePerformanceTest-glb,sax-disable-root,serializer_dom_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-disable-root,serializer_text_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-disable-root,resource_write_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-indexed-fallback,total_load_us,7,5083833.357142857,4966347.8,5703808.0,4810907.0,5703808.0
variants,NodePerformanceTest-glb,sax-indexed-fallback,file_open_us,7,363.4714285714286,351.6,396.8,337.4,396.8
variants,NodePerformanceTest-glb,sax-indexed-fallback,json_chunk_us,7,14770.285714285714,14603.8,16477.6,14131.0,16477.6
variants,NodePerformanceTest-glb,sax-indexed-fallback,strict_parse_us,7,502393.4142857143,503980.7,516053.8,489753.4,516053.8
variants,NodePerformanceTest-glb,sax-indexed-fallback,validation_dom_us,7,0.2142857142857143,0.2,0.3,0.2,0.3
variants,NodePerformanceTest-glb,sax-indexed-fallback,schema_compile_us,7,4934.5,4710.7,6178.2,4632.5,6178.2
variants,NodePerformanceTest-glb,sax-indexed-fallback,schema_locate_us,7,1948.4714285714285,1870.6000000000004,2427.6,1831.5,2427.6
variants,NodePerformanceTest-glb,sax-indexed-fallback,schema_parse_us,7,1891.142857142857,1817.3999999999999,2339.3,1783.5,2339.3
variants,NodePerformanceTest-glb,sax-indexed-fallback,schema_populate_us,7,4740.599999999999,4508.3,5990.2,4453.9,5990.2
variants,NodePerformanceTest-glb,sax-indexed-fallback,validate_us,7,3873319.1,3752345.3,4314183.7,3656881.5,4314183.7
variants,NodePerformanceTest-glb,sax-indexed-fallback,typed_us,7,656547.2,627846.0,826701.6,602947.1,826701.6
variants,NodePerformanceTest-glb,sax-indexed-fallback,buffer_read_us,7,29938.914285714287,29456.7,32539.7,28899.0,32539.7
variants,NodePerformanceTest-glb,sax-indexed-fallback,image_read_us,7,1540.6285714285714,1554.5,1606.1,1443.0,1606.1
variants,NodePerformanceTest-glb,sax-indexed-fallback,accessors_us,7,182074.94285714286,165882.3,233604.2,162417.1,233604.2
variants,NodePerformanceTest-glb,sax-indexed-fallback,animations_us,7,1.1857142857142857,1.1,1.6,1.0,1.6
variants,NodePerformanceTest-glb,sax-indexed-fallback,buffers_us,7,4.457142857142857,4.4,4.8,4.0,4.8
variants,NodePerformanceTest-glb,sax-indexed-fallback,buffer_views_us,7,124541.58571428571,122937.2,141738.2,115702.4,141738.2
variants,NodePerformanceTest-glb,sax-indexed-fallback,cameras_us,7,10.914285714285715,10.8,11.7,10.0,11.7
variants,NodePerformanceTest-glb,sax-indexed-fallback,images_us,7,281.04285714285714,285.5,301.5,251.7,301.5
variants,NodePerformanceTest-glb,sax-indexed-fallback,materials_us,7,178780.87142857144,162499.6,254552.4,155088.5,254552.4
variants,NodePerformanceTest-glb,sax-indexed-fallback,meshes_us,7,92510.9857142857,84328.6,133205.4,81285.1,133205.4
variants,NodePerformanceTest-glb,sax-indexed-fallback,nodes_us,7,50571.97142857143,49751.4,54646.2,47578.6,54646.2
variants,NodePerformanceTest-glb,sax-indexed-fallback,samplers_us,7,5.128571428571429,4.9,7.3,4.2,7.3
variants,NodePerformanceTest-glb,sax-indexed-fallback,scenes_us,7,1100.5428571428572,1086.9,1222.4,1044.6,1222.4
variants,NodePerformanceTest-glb,sax-indexed-fallback,skins_us,7,1.042857142857143,1.0,1.3,0.9,1.3
variants,NodePerformanceTest-glb,sax-indexed-fallback,textures_us,7,26604.814285714285,24441.6,38333.9,23476.9,38333.9
variants,NodePerformanceTest-glb,sax-indexed-fallback,typed_other_us,7,25.32857142857143,24.2,31.799999999999997,22.9,31.799999999999997
variants,NodePerformanceTest-glb,sax-indexed-fallback,serializer_dom_us,7,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-indexed-fallback,serializer_text_us,7,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-indexed-fallback,resource_write_us,7,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,total_load_us,10,2466577.43,2469137.3,2734708.9,2259179.0,2734708.9
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,file_open_us,10,336.90999999999997,345.45,386.9,245.3,386.9
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,json_chunk_us,10,15125.82,14649.5,18163.0,14387.2,18163.0
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,strict_parse_us,10,557460.4,552130.4,621048.2,499246.8,621048.2
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,validation_dom_us,10,0.29,0.3,0.4,0.2,0.4
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,schema_compile_us,10,5096.36,4766.75,7018.0,4532.9,7018.0
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,schema_locate_us,10,2035.67,1861.9500000000003,2898.7999999999997,1814.0999999999992,2898.7999999999997
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,schema_parse_us,10,1969.92,1816.8000000000002,2798.9000000000005,1758.2000000000003,2798.9000000000005
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,schema_populate_us,10,4878.24,4565.7,6685.9,4330.3,6685.9
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,validate_us,10,1197621.6400000001,1174822.9,1377298.1,1094953.1,1377298.1
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,typed_us,10,657120.22,650920.1,740957.4,588025.7,740957.4
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,buffer_read_us,10,32226.48,30671.6,39088.3,29508.2,39088.3
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,image_read_us,10,1559.92,1529.6,1936.7,1458.4,1936.7
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,accessors_us,10,184186.83000000002,173793.90000000002,249713.3,159400.0,249713.3
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,animations_us,10,1.21,1.2,1.5,1.1,1.5
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,buffers_us,10,5.03,4.85,6.3,4.2,6.3
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,buffer_views_us,10,128193.08,127510.75,147205.2,116080.2,147205.2
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,cameras_us,10,10.95,11.0,11.7,10.2,11.7
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,images_us,10,293.01,286.75,333.6,271.2,333.6
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,materials_us,10,175052.3,169619.09999999998,243352.6,155329.6,243352.6
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,meshes_us,10,88102.66,84019.75,112689.4,78025.0,112689.4
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,nodes_us,10,55193.07,51821.100000000006,75268.0,47278.3,75268.0
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,samplers_us,10,5.41,5.2,6.9,4.7,6.9
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,scenes_us,10,1083.67,1067.85,1219.6,994.6,1219.6
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,skins_us,10,0.99,0.8500000000000001,2.0,0.6,2.0
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,textures_us,10,24932.190000000002,25065.4,27855.9,22980.9,27855.9
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,typed_other_us,10,25.21,24.4,29.200000000000003,22.200000000000003,29.200000000000003
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,serializer_dom_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,serializer_text_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-indexed-scalar-unique-fallback,resource_write_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-ordered-fallback,total_load_us,10,4645722.21,4636106.1,4708869.6,4615322.6,4708869.6
variants,NodePerformanceTest-glb,sax-ordered-fallback,file_open_us,10,349.13,344.9,455.3,292.7,455.3
variants,NodePerformanceTest-glb,sax-ordered-fallback,json_chunk_us,10,14602.18,14223.5,16423.5,13976.5,16423.5
variants,NodePerformanceTest-glb,sax-ordered-fallback,strict_parse_us,10,504053.79,500039.30000000005,544711.7,482180.9,544711.7
variants,NodePerformanceTest-glb,sax-ordered-fallback,validation_dom_us,10,0.33,0.3,0.4,0.3,0.4
variants,NodePerformanceTest-glb,sax-ordered-fallback,schema_compile_us,10,3836.8199999999997,3847.35,3978.3,3691.7,3978.3
variants,NodePerformanceTest-glb,sax-ordered-fallback,schema_locate_us,10,1805.51,1791.8500000000001,1943.8999999999999,1714.2,1943.8999999999999
variants,NodePerformanceTest-glb,sax-ordered-fallback,schema_parse_us,10,1753.5,1740.5500000000002,1861.3999999999999,1668.4000000000003,1861.3999999999999
variants,NodePerformanceTest-glb,sax-ordered-fallback,schema_populate_us,10,3642.37,3651.9,3790.2,3492.9,3790.2
variants,NodePerformanceTest-glb,sax-ordered-fallback,validate_us,10,3474440.51,3477599.05,3511985.9,3441790.3,3511985.9
variants,NodePerformanceTest-glb,sax-ordered-fallback,typed_us,10,617751.34,617508.3999999999,641909.7,594911.0,641909.7
variants,NodePerformanceTest-glb,sax-ordered-fallback,buffer_read_us,10,29127.45,28843.6,31358.0,28640.9,31358.0
variants,NodePerformanceTest-glb,sax-ordered-fallback,image_read_us,10,1490.26,1481.8,1608.2,1418.8,1608.2
variants,NodePerformanceTest-glb,sax-ordered-fallback,accessors_us,10,167644.95,166201.25,181806.1,158162.9,181806.1
variants,NodePerformanceTest-glb,sax-ordered-fallback,animations_us,10,1.15,1.1,1.4,0.9,1.4
variants,NodePerformanceTest-glb,sax-ordered-fallback,buffers_us,10,4.8,4.8,6.4,4.0,6.4
variants,NodePerformanceTest-glb,sax-ordered-fallback,buffer_views_us,10,121537.05,120129.7,129251.3,113514.4,129251.3
variants,NodePerformanceTest-glb,sax-ordered-fallback,cameras_us,10,11.55,11.25,15.8,10.1,15.8
variants,NodePerformanceTest-glb,sax-ordered-fallback,images_us,10,305.29,290.45000000000005,454.1,257.1,454.1
variants,NodePerformanceTest-glb,sax-ordered-fallback,materials_us,10,167331.23,164592.7,189793.1,155175.5,189793.1
variants,NodePerformanceTest-glb,sax-ordered-fallback,meshes_us,10,85001.25,84962.3,94570.7,77610.4,94570.7
variants,NodePerformanceTest-glb,sax-ordered-fallback,nodes_us,10,50071.62,48799.35,58911.7,47099.3,58911.7
variants,NodePerformanceTest-glb,sax-ordered-fallback,samplers_us,10,4.8,4.699999999999999,5.3,4.4,5.3
variants,NodePerformanceTest-glb,sax-ordered-fallback,scenes_us,10,1055.0,1047.55,1152.6,1004.5,1152.6
variants,NodePerformanceTest-glb,sax-ordered-fallback,skins_us,10,0.91,0.8,1.2,0.8,1.2
variants,NodePerformanceTest-glb,sax-ordered-fallback,textures_us,10,24718.43,24230.3,28381.4,22788.3,28381.4
variants,NodePerformanceTest-glb,sax-ordered-fallback,typed_other_us,10,25.78,25.450000000000003,30.4,22.9,30.4
variants,NodePerformanceTest-glb,sax-ordered-fallback,serializer_dom_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-ordered-fallback,serializer_text_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-ordered-fallback,resource_write_us,10,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,total_load_us,15,2066646.2933333332,2018804.3,2304819.1,1929706.9,2304819.1
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,file_open_us,15,362.17333333333335,367.0,492.5,298.6,492.5
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,json_chunk_us,15,14977.833333333334,14756.6,18511.4,14079.4,18511.4
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,strict_parse_us,15,521531.86,501156.0,675269.1,480708.7,675269.1
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,validation_dom_us,15,0.31333333333333335,0.3,0.4,0.3,0.4
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,schema_compile_us,15,4005.2666666666664,3936.9,4555.3,3749.1,4555.3
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,schema_locate_us,15,1887.52,1835.3999999999999,2236.0,1728.3999999999999,2236.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,schema_parse_us,15,1833.3266666666666,1789.5,2170.0,1686.8,2170.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,schema_populate_us,15,3813.06,3746.9,4363.5,3561.1,4363.5
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,validate_us,15,840818.74,839166.8,996424.6,773587.8,996424.6
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,typed_us,15,652083.0466666666,632507.5,808566.0,591687.1,808566.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,buffer_read_us,15,31203.399999999998,29720.7,36500.6,28483.1,36500.6
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,image_read_us,15,1630.5866666666666,1471.4,3223.0,1408.3,3223.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,accessors_us,15,176427.43333333332,166144.2,252104.3,155487.6,252104.3
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,animations_us,15,1.32,1.3,1.8,1.1,1.8
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,buffers_us,15,4.466666666666667,4.3,6.0,3.9,6.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,buffer_views_us,15,126934.16,123155.2,163763.9,112844.1,163763.9
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,cameras_us,15,13.06,10.7,26.3,10.3,26.3
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,images_us,15,343.5133333333333,288.2,929.4,238.7,929.4
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,materials_us,15,171863.14,162644.2,221950.4,156358.4,221950.4
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,meshes_us,15,89518.07333333333,86506.6,108075.9,78918.3,108075.9
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,nodes_us,15,58293.44,52623.1,90917.6,47814.6,90917.6
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,samplers_us,15,5.1066666666666665,4.8,7.3,4.6,7.3
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,scenes_us,15,1152.0266666666666,1060.4,2324.0,1027.1,2324.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,skins_us,15,1.1333333333333333,1.0,2.4,0.7,2.4
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,textures_us,15,27462.64,25877.0,43674.3,22482.2,43674.3
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,typed_other_us,15,29.346666666666668,25.9,52.0,24.3,52.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,serializer_dom_us,15,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,serializer_text_us,15,0.0,0.0,0.0,0.0,0.0
variants,NodePerformanceTest-glb,sax-scalar-unique-fallback,resource_write_us,15,0.0,0.0,0.0,0.0,0.0
