group,variant,case_id,sample,warmup,total_load_us,file_json_us,file_open_us,json_chunk_us,strict_parse_us,validation_dom_us,schema_compile_us,schema_locate_us,schema_parse_us,schema_populate_us,validate_us,typed_us,resources_us,accessors_us,animations_us,buffers_us,buffer_views_us,cameras_us,images_us,materials_us,meshes_us,nodes_us,samplers_us,scenes_us,skins_us,textures_us,typed_other_us,serializer_dom_us,serializer_text_us,resource_write_us,cache_setup_us,input_bytes,json_bytes,resource_bytes,buffer_read_us,image_read_us,buffer_bytes,image_bytes,after_input_ws,after_input_private,after_input_peak,after_parse_ws,after_parse_private,after_parse_peak,after_validation_dom_ws,after_validation_dom_private,after_validation_dom_peak,after_schema_ws,after_schema_private,after_schema_peak,after_validation_ws,after_validation_private,after_validation_peak,after_typed_ws,after_typed_private,after_typed_peak,after_resources_ws,after_resources_private,after_resources_peak,after_serialization_ws,after_serialization_private,after_serialization_peak,schema_locator_calls,schema_documents_parsed,schema_bytes_parsed,parser_parent_scan_loops,parser_parent_scan_elements,schema_adapter_find_calls,schema_adapter_find_scans,schema_adapter_members,schema_adapter_constructions,schema_constraints,schema_traversals,validation_adapter_find_calls,validation_adapter_find_scans,validation_adapter_members,validation_adapter_constructions,validation_string_copies,validation_string_bytes,validation_index_builds,validation_index_members,validation_constraints,validation_traversals,validation_allof,validation_anyof,validation_oneof,validation_properties,validation_required,validation_items,validation_types,validation_unique_items,validation_unique_comparisons,validation_unique_scalar_values,typed_find_calls,typed_find_scans,status
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,7,false,91777.699999999997,419.39999999999998,313.5,105.90000000000001,2489.0999999999999,0.59999999999999998,5690.1000000000004,2604.8999999999996,2527.8999999999996,5415.8999999999996,4109.5,2166.1999999999998,76872,582,0.80000000000000004,5,522,1.1000000000000001,122.59999999999999,374.60000000000002,99.599999999999994,271.39999999999998,3.5,6.9000000000000004,0.59999999999999998,91,10.199999999999999,0,0,0,0,42977928,32208,61875787,53688,23184,42945692,18930095,6549504,1384448,69447680,6770688,1601536,69447680,6770688,1601536,69447680,7077888,1806336,69447680,7077888,1806336,69447680,7581696,2478080,69447680,69476352,64618496,69476352,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,8,false,90894.5,419.09999999999997,329.89999999999998,89.200000000000003,1686,0.10000000000000001,4004.4000000000001,1870.6999999999998,1826.4000000000001,3815.5999999999999,2804.8000000000002,1392.5999999999999,80567.699999999997,342.19999999999999,0.5,2.7999999999999998,275.89999999999998,0.59999999999999998,66.400000000000006,284.10000000000002,100.09999999999999,186.69999999999999,3.3999999999999999,6.7000000000000002,0.40000000000000002,81.599999999999994,7.2000000000000002,0,0,0,0,42977928,32208,61875787,58304.199999999997,22263.5,42945692,18930095,6615040,1331200,69476352,6823936,1531904,69476352,6823936,1531904,69476352,7053312,1830912,69476352,7053312,1830912,69476352,7548928,2506752,69476352,69427200,64909312,69476352,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,9,false,85847.5,412.09999999999997,323.39999999999998,88.700000000000003,1676.8,0.20000000000000001,4258.1000000000004,1935.1999999999996,1880.3999999999999,4090.8000000000002,2619.3000000000002,1330.0999999999999,75531,318.39999999999998,0.40000000000000002,2.7000000000000002,265.5,0.5,60.200000000000003,293.80000000000001,102.2,180.19999999999999,2.7999999999999998,6.5999999999999996,0.5,61.799999999999997,6.5,0,0,0,0,42977928,32208,61875787,51033.300000000003,24497.700000000001,42945692,18930095,6590464,1331200,69476352,6807552,1597440,69476352,6807552,1597440,69476352,7098368,1814528,69476352,7098368,1814528,69476352,7577600,2494464,69476352,69464064,64999424,69476352,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,10,false,86028.5,416.39999999999998,330.30000000000001,86.099999999999994,1682.4000000000001,0.10000000000000001,4057.4000000000001,1876.3,1824.3999999999999,3887.3000000000002,2526,2315.9000000000001,75004.700000000012,542.20000000000005,0.80000000000000004,4.5,488.60000000000002,1.1000000000000001,117.90000000000001,470.80000000000001,169,335.89999999999998,4.9000000000000004,10.300000000000001,0.80000000000000004,113.7,9.9000000000000004,0,0,0,0,42977928,32208,61875787,52011.800000000003,22992.900000000001,42945692,18930095,6639616,1441792,69476352,6848512,1667072,69476352,6848512,1667072,69476352,7057408,1826816,69476352,7057408,1826816,69476352,7565312,2506752,69476352,69451776,64897024,69476352,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,11,false,82447.699999999997,428.60000000000002,340,88.599999999999994,1690.7,0.10000000000000001,4030.5,1873.5999999999999,1820.3000000000002,3860.1999999999998,2265,1304,72710,309.10000000000002,0.5,2.5,284.60000000000002,0.80000000000000004,64.700000000000003,271.5,92.700000000000003,170.09999999999999,2.8999999999999999,6.0999999999999996,0.5,63.899999999999999,6.6999999999999993,0,0,0,0,42977928,32208,61875787,50071.300000000003,22638.700000000001,42945692,18930095,6627328,1449984,69476352,6828032,1630208,69476352,6828032,1630208,69476352,7118848,1884160,69476352,7118848,1884160,69476352,7565312,2486272,69476352,69459968,64528384,69476352,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,12,false,84574.5,354.5,275.10000000000002,79.400000000000006,1681.5999999999999,0.10000000000000001,3918.5999999999999,1793.8000000000002,1748.1000000000001,3753.3000000000002,2375.3000000000002,1329.5,74896.699999999997,330.30000000000001,0.40000000000000002,2.3999999999999999,281.10000000000002,0.5,64,271.69999999999999,90.700000000000003,181,2.7999999999999998,6,0.5,60.799999999999997,7,0,0,0,0,42977928,32208,61875787,51839.900000000001,23056.799999999999,42945692,18930095,6623232,1351680,69476352,6823936,1572864,69476352,6823936,1572864,69476352,7081984,1822720,69476352,7081984,1822720,69476352,7598080,2494464,69476352,69480448,65040384,69480448,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,13,false,84593.899999999994,408.69999999999999,321.19999999999999,87.5,1682,0.10000000000000001,3889,1803.0000000000002,1757.0000000000002,3724.4000000000001,2260.5999999999999,1259.9000000000001,75076.100000000006,300.80000000000001,0.59999999999999998,2.3999999999999999,271.5,0.59999999999999998,66.099999999999994,264.60000000000002,89.799999999999997,160.90000000000001,2.7000000000000002,6,0.5,60.899999999999999,6.5,0,0,0,0,42977928,32208,61875787,52369.300000000003,22706.799999999999,42945692,18930095,6619136,1441792,69480448,6840320,1687552,69480448,6840320,1687552,69480448,7127040,1826816,69480448,7127040,1826816,69480448,7585792,2490368,69480448,69476352,65118208,69480448,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,ABeautifulGame-glb,14,false,84193,408.5,323.30000000000001,85.200000000000003,1840,0.10000000000000001,4017.9000000000001,1893.5999999999999,1842.9000000000003,3846.4000000000001,2287.3000000000002,1340.8,74277.199999999997,313.30000000000001,0.5,2.8999999999999999,275,0.59999999999999998,65.700000000000003,279.39999999999998,113,183.30000000000001,2.7000000000000002,6.2999999999999998,0.40000000000000002,61.799999999999997,6.8000000000000007,0,0,0,0,42977928,32208,61875787,51552.400000000001,22724.799999999999,42945692,18930095,6635520,1351680,69480448,6832128,1560576,69480448,6832128,1560576,69480448,7106560,1859584,69480448,7106560,1859584,69480448,7610368,2510848,69480448,69500928,65372160,69500928,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,0,false,23921.599999999999,504.5,410.39999999999998,94.099999999999994,191.30000000000001,0.20000000000000001,4363.1000000000004,2118.5999999999999,2051.0999999999999,4098.8000000000002,221.40000000000001,115.7,18508.199999999997,26,0.5,2.7000000000000002,23.699999999999999,0.5,6.2999999999999998,9.3000000000000007,6.7999999999999998,5,0.59999999999999998,2.8999999999999999,0.5,6,5,0,0,0,0,8110040,1524,16193390,9333.3999999999996,9174.7999999999993,8108488,8084902,6344704,1236992,22851584,6356992,1249280,22851584,6356992,1249280,22851584,6750208,1503232,22851584,6750208,1503232,22851584,6766592,1519616,22851584,22970368,17752064,22970368,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,1,false,23229.200000000001,317.5,276.69999999999999,40.799999999999997,139.59999999999999,0.20000000000000001,4090.8000000000002,1953.6000000000001,1905.1000000000001,3911.0999999999999,195.40000000000001,132.69999999999999,18339,21.300000000000001,0.40000000000000002,2.8999999999999999,25.300000000000001,0.5,5.9000000000000004,9,6.5999999999999996,5.0999999999999996,0.59999999999999998,2.7999999999999998,0.5,8,5.1999999999999993,0,0,0,0,8110040,1524,16193390,9386.3999999999996,8952.6000000000004,8108488,8084902,6410240,1286144,22970368,6430720,1306624,22970368,6430720,1306624,22970368,6758400,1519616,22970368,6758400,1519616,22970368,6774784,1519616,22970368,22978560,17756160,22978560,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,2,false,22977.099999999999,323.80000000000001,284.19999999999999,39.600000000000001,132.19999999999999,0.10000000000000001,4102.5,1971.9000000000001,1920.9000000000001,3922.5999999999999,201.69999999999999,106.40000000000001,18097.299999999999,19.5,0.40000000000000002,2.2999999999999998,23.800000000000001,0.5,6.2999999999999998,8.1999999999999993,6.4000000000000004,4.7000000000000002,0.5,2.7999999999999998,0.5,6.0999999999999996,5.0999999999999996,0,0,0,0,8110040,1524,16193390,9076.5,9020.7999999999993,8108488,8084902,6430720,1232896,22978560,6438912,1236992,22978560,6438912,1236992,22978560,6782976,1531904,22978560,6782976,1531904,22978560,6795264,1544192,22978560,22999040,17776640,22999040,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,3,false,23464,362.29999999999995,319.89999999999998,42.399999999999999,129.40000000000001,0.10000000000000001,4156.3999999999996,1947.8,1902.8999999999999,3970.1999999999998,213.59999999999999,118.5,18468,20.800000000000001,0.40000000000000002,2.8999999999999999,26.399999999999999,0.5,6.2999999999999998,9.5,7.2999999999999998,4.7000000000000002,0.59999999999999998,2.7999999999999998,0.40000000000000002,11.1,5.3000000000000007,0,0,0,0,8110040,1524,16193390,9360.2000000000007,9107.7999999999993,8108488,8084902,6447104,1376256,22999040,6447104,1376256,22999040,6447104,1376256,22999040,6799360,1544192,22999040,6799360,1544192,22999040,6819840,1560576,22999040,23023616,17797120,23023616,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,4,false,23809.099999999999,344.89999999999998,301.39999999999998,43.5,189.59999999999999,0.20000000000000001,4204.8999999999996,2036.2999999999995,1957.5999999999999,4023.1999999999998,213.19999999999999,104.40000000000001,18737.900000000001,21.600000000000001,0.40000000000000002,2.5,17.800000000000001,0.5,6.5999999999999996,8.8000000000000007,6.9000000000000004,4.7000000000000002,0.5,2.7000000000000002,0.5,5.7999999999999998,5,0,0,0,0,8110040,1524,16193390,9054.6000000000004,9683.2999999999993,8108488,8084902,6455296,1220608,23023616,6426624,1167360,23023616,6426624,1167360,23023616,6811648,1560576,23023616,6811648,1560576,23023616,6811648,1560576,23023616,23015424,17797120,23023616,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,5,false,22836.400000000001,362.70000000000005,318.60000000000002,44.100000000000001,152.19999999999999,0.20000000000000001,3950,1889.1999999999996,1843.0999999999999,3767.3000000000002,186.30000000000001,119.59999999999999,18051.599999999999,19.699999999999999,0.40000000000000002,2.6000000000000001,20,0.40000000000000002,5.7999999999999998,8.4000000000000004,6.7999999999999998,4.5,0.59999999999999998,2.5,0.5,8.4000000000000004,20.100000000000001,0,0,0,0,8110040,1524,16193390,9154.2000000000007,8897.3999999999996,8108488,8084902,6459392,1306624,23023616,6418432,1179648,23023616,6418432,1179648,23023616,6795264,1560576,23023616,6795264,1560576,23023616,6811648,1560576,23023616,23015424,17797120,23023616,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,6,false,23436.599999999999,407.39999999999998,365.19999999999999,42.200000000000003,125.5,0.20000000000000001,4117.3000000000002,1987.5999999999999,1932.8,3928.9000000000001,196.69999999999999,103.40000000000001,18473.400000000001,20.5,0.5,2.7999999999999998,17.600000000000001,0.40000000000000002,6.4000000000000004,8.5999999999999996,6.7999999999999998,4.9000000000000004,0.5,2.7000000000000002,0.5,6.5,5,0,0,0,0,8110040,1524,16193390,9302.5,9170.8999999999996,8108488,8084902,6438912,1200128,23023616,6438912,1200128,23023616,6438912,1200128,23023616,6819840,1560576,23023616,6819840,1560576,23023616,6819840,1560576,23023616,23023616,17793024,23023616,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,7,false,24462.5,350,304.39999999999998,45.600000000000001,643.10000000000002,0.20000000000000001,4249.8000000000002,2120.0999999999999,2070.4000000000001,3998.8000000000002,205.40000000000001,112.5,18886.200000000001,23,0.5,2.7000000000000002,21.300000000000001,0.5,6.5,8.9000000000000004,6.9000000000000004,5.5,0.69999999999999996,2.6000000000000001,0.5,8.9000000000000004,5.1999999999999993,0,0,0,0,8110040,1524,16193390,9728.7000000000007,9157.5,8108488,8084902,6475776,1376256,23023616,6422528,1228800,23023616,6422528,1228800,23023616,6799360,1560576,23023616,6799360,1560576,23023616,6819840,1560576,23023616,23023616,17797120,23023616,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,8,false,23243.799999999999,347.69999999999999,309.19999999999999,38.5,133.40000000000001,0.10000000000000001,4048.0999999999999,1937.0999999999999,1890.9999999999998,3870.8000000000002,186.30000000000001,101.90000000000001,18412.800000000003,18.5,0.5,2.7999999999999998,17.800000000000001,0.5,6,8,6.5,10.1,0.59999999999999998,3,0.40000000000000002,5.5999999999999996,4.5999999999999996,0,0,0,0,8110040,1524,16193390,9345.1000000000004,9067.7000000000007,8108488,8084902,6451200,1245184,23023616,6459392,1253376,23023616,6459392,1253376,23023616,6823936,1560576,23023616,6823936,1560576,23023616,6836224,1568768,23023616,23040000,17801216,23040000,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,9,false,23281.200000000001,357.89999999999998,320.19999999999999,37.700000000000003,122.8,0.20000000000000001,4089.9000000000001,1930.8999999999999,1876.4999999999998,3906.8000000000002,286.30000000000001,124.5,18285.5,23.300000000000001,0.5,2.7000000000000002,23.5,0.5,6.9000000000000004,9.5999999999999996,7.5,6.0999999999999996,0.59999999999999998,2.7999999999999998,0.40000000000000002,14.5,5.0999999999999996,0,0,0,0,8110040,1524,16193390,9135.8999999999996,9149.6000000000004,8108488,8084902,6438912,1265664,23040000,6438912,1265664,23040000,6438912,1265664,23040000,6819840,1568768,23040000,6828032,1568768,23040000,6844416,1581056,23040000,23048192,17817600,23048192,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,10,false,24294.5,347.19999999999999,305,42.200000000000003,128.69999999999999,0.10000000000000001,4113,1984.1999999999998,1933.5,3904,225.09999999999999,106.2,19358.900000000001,20.5,0.5,2.5,21.199999999999999,0.5,6.4000000000000004,8.9000000000000004,6.7999999999999998,4.9000000000000004,0.5,2.5,0.5,5.9000000000000004,5.2000000000000002,0,0,0,0,8110040,1524,16193390,9955.2000000000007,9403.7000000000007,8108488,8084902,6451200,1183744,23048192,6451200,1183744,23048192,6451200,1183744,23048192,6832128,1581056,23048192,6840320,1581056,23048192,6848512,1581056,23048192,23052288,17817600,23052288,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,11,false,28022.099999999999,342.69999999999999,304.89999999999998,37.799999999999997,124.09999999999999,0.10000000000000001,4266,2030.7000000000005,1977.8,4079.6999999999998,223.19999999999999,118,22932.700000000001,21.399999999999999,0.69999999999999996,2.2999999999999998,25.699999999999999,0.5,6.5,8.9000000000000004,7.0999999999999996,4.7000000000000002,0.5,2.7000000000000002,0.5,12.300000000000001,4.9000000000000004,0,0,0,0,8110040,1524,16193390,11551,11381.700000000001,8108488,8084902,6467584,1306624,23052288,6467584,1306624,23052288,6467584,1306624,23052288,6864896,1593344,23052288,6864896,1593344,23052288,6889472,1617920,23052288,23093248,17854464,23093248,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,12,false,25636.599999999999,461.30000000000001,397.30000000000001,64,233.59999999999999,0.20000000000000001,6197.8999999999996,3042.9000000000001,2960.5999999999995,5848.8999999999996,210.59999999999999,103.5,18412.300000000003,21,0.40000000000000002,2.7000000000000002,18.100000000000001,0.40000000000000002,6.0999999999999996,8.6999999999999993,7.2999999999999998,4.9000000000000004,0.40000000000000002,3.1000000000000001,0.5,5.7000000000000002,5.0999999999999996,0,0,0,0,8110040,1524,16193390,9275.2000000000007,9137.1000000000004,8108488,8084902,6488064,1236992,23093248,6488064,1236992,23093248,6488064,1236992,23093248,6873088,1617920,23093248,6873088,1617920,23093248,6873088,1617920,23093248,23076864,17854464,23093248,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,13,false,25552,316.10000000000002,279.30000000000001,36.799999999999997,125.8,0.20000000000000001,4139,2003,1949.2999999999997,3931.5,203.59999999999999,109.3,20624.699999999997,20.5,0.40000000000000002,2.3999999999999999,21.100000000000001,0.5,6.2000000000000002,8.8000000000000007,7.2000000000000002,4.7999999999999998,0.40000000000000002,2.7000000000000002,0.5,9.1999999999999993,4.9000000000000004,0,0,0,0,8110040,1524,16193390,10194.799999999999,10429.9,8108488,8084902,6463488,1269760,23093248,6463488,1269760,23093248,6463488,1269760,23093248,6856704,1617920,23093248,6856704,1617920,23093248,6873088,1617920,23093248,23093248,17854464,23093248,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,current,Avocado-glb,14,false,25983.700000000001,383,326.39999999999998,56.600000000000001,227.59999999999999,0.20000000000000001,4836.1999999999998,2363.5999999999999,2296,4536.8999999999996,290.89999999999998,119.59999999999999,20107,24.199999999999999,0.5,2.5,18.699999999999999,0.5,6.4000000000000004,8.9000000000000004,7.2999999999999998,4.7000000000000002,0.5,4.5999999999999996,0.69999999999999996,10.199999999999999,6.0999999999999996,0,0,0,0,8110040,1524,16193390,10134.299999999999,9972.7000000000007,8108488,8084902,6508544,1306624,23093248,6508544,1306624,23093248,6508544,1306624,23093248,6885376,1617920,23093248,6885376,1617920,23093248,6885376,1617920,23093248,23089152,17854464,23093248,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,0,false,73915.899999999994,8079.5999999999995,7865.1999999999998,214.40000000000001,193.80000000000001,0.40000000000000002,25415.799999999999,5666.1999999999989,5545.9000000000005,24908.799999999999,345.19999999999999,195.69999999999999,39661.400000000001,43.100000000000001,0.69999999999999996,4.2000000000000002,40.200000000000003,0.59999999999999998,11.199999999999999,16.300000000000001,12.4,8.4000000000000004,0.80000000000000004,5.0999999999999996,0.69999999999999996,10.4,8.4000000000000004,0,0,0,0,8110040,1524,16193390,16942.700000000001,22718.700000000001,8108488,8084902,6316032,1069056,22831104,6320128,1069056,22831104,6320128,1069056,22831104,6742016,1482752,22831104,6742016,1482752,22831104,6758400,1499136,22831104,22962176,17735680,22962176,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,1,false,42983.900000000001,473.80000000000001,415.60000000000002,58.200000000000003,296,0.29999999999999999,8301.1000000000004,3814.6999999999994,3585.0999999999999,7938.1000000000004,408.30000000000001,625.20000000000005,32850.300000000003,153.09999999999999,1,4.7000000000000002,40.700000000000003,0.80000000000000004,11.5,15.6,11.300000000000001,8.5,1,5,0.69999999999999996,324.80000000000001,8.5,0,0,0,0,8110040,1524,16193390,17255.200000000001,15595.1,8108488,8084902,6402048,1187840,22962176,6410240,1191936,22962176,6410240,1191936,22962176,6746112,1499136,22962176,6746112,1499136,22962176,6774784,1499136,22962176,22978560,17735680,22978560,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,2,false,52986,6748.1999999999998,6678.3999999999996,69.799999999999997,215.59999999999999,0.10000000000000001,6890.6000000000004,3349.8999999999996,3278.4999999999995,6516.8000000000002,314.10000000000002,215.30000000000001,38580.100000000006,38.600000000000001,0.59999999999999998,3.8999999999999999,46.600000000000001,0.59999999999999998,10.800000000000001,15.4,11.699999999999999,8.4000000000000004,0.80000000000000004,4.7000000000000002,0.59999999999999998,10.300000000000001,8.0999999999999996,0,0,0,0,8110040,1524,16193390,20030.900000000001,18549.200000000001,8108488,8084902,6406144,1130496,22978560,6410240,1290240,22978560,6410240,1290240,22978560,6791168,1511424,22978560,6791168,1511424,22978560,6803456,1523712,22978560,23007232,17760256,23007232,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,3,false,34734.099999999999,379.19999999999999,330.89999999999998,48.299999999999997,208.40000000000001,0.20000000000000001,7596.3000000000002,4020.9999999999991,3941.6000000000004,7303.3000000000002,342.80000000000001,183.5,26000.599999999999,34.700000000000003,0.69999999999999996,4.9000000000000004,38.5,0.59999999999999998,10.699999999999999,15.9,13,8.4000000000000004,0.80000000000000004,4.7000000000000002,0.69999999999999996,11.1,7.7000000000000002,0,0,0,0,8110040,1524,16193390,14601.6,11399,8108488,8084902,6451200,1273856,23007232,6451200,1273856,23007232,6451200,1273856,23007232,6774784,1523712,23007232,6774784,1523712,23007232,6782976,1523712,23007232,22986752,17760256,23007232,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,4,false,30507.400000000001,402,347.19999999999999,54.799999999999997,198.09999999999999,0.20000000000000001,7709.6000000000004,3696.6999999999994,3614.9000000000005,7399.8999999999996,313,188.69999999999999,21673.099999999999,41.399999999999999,0.69999999999999996,4.7999999999999998,38,0.59999999999999998,11.5,16,11.300000000000001,8.0999999999999996,0.80000000000000004,5,0.69999999999999996,9.9000000000000004,7.7999999999999998,0,0,0,0,8110040,1524,16193390,11820.9,9852.2000000000007,8108488,8084902,6430720,1200128,23007232,6434816,1204224,23007232,6434816,1204224,23007232,6778880,1523712,23007232,6778880,1523712,23007232,6795264,1523712,23007232,22999040,17760256,23007232,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,5,false,28928.700000000001,321.60000000000002,277.60000000000002,44,118.3,0.10000000000000001,7659.5,3651.8999999999996,3573.5000000000005,7397.1000000000004,447.60000000000002,249.09999999999999,20110,50.399999999999999,1,6.5,49.299999999999997,1.1000000000000001,15.4,20.5,16.100000000000001,11.6,1,6.2000000000000002,1,13.6,11.6,0,0,0,0,8110040,1524,16193390,10812.1,9297.8999999999996,8108488,8084902,6447104,1298432,23007232,6447104,1298432,23007232,6447104,1298432,23007232,6799360,1523712,23007232,6803456,1523712,23007232,6807552,1523712,23007232,23011328,17760256,23011328,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,6,false,24002.799999999999,364.60000000000002,321,43.600000000000001,129.69999999999999,0.20000000000000001,4628.8999999999996,2236.9999999999995,2186.1999999999998,4416,180.69999999999999,108.7,18574.700000000001,20.899999999999999,0.40000000000000002,2.6000000000000001,24.699999999999999,0.5,6.2000000000000002,8.8000000000000007,6.9000000000000004,4.5,0.40000000000000002,2.8999999999999999,0.5,5.7000000000000002,4.7000000000000002,0,0,0,0,8110040,1524,16193390,9232.2000000000007,9342.5,8108488,8084902,6459392,1257472,23011328,6467584,1265664,23011328,6467584,1265664,23011328,6819840,1536000,23011328,6819840,1536000,23011328,6832128,1548288,23011328,23035904,17784832,23035904,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
controls,sax-scalar-unique-fallback,Avocado-glb,7,false,29255.599999999999,303.39999999999998,259.89999999999998,43.5,142.30000000000001,0.20000000000000001,4115.5,1981.6000000000001,1937.2000000000003,3929.3000000000002,178.40000000000001,106.5,24393.900000000001,22,0.5,2.7000000000000002,21,0.5,6.0999999999999996,8.4000000000000004,6.7999999999999998,4.5999999999999996,0.5,2.6000000000000001,0.5,5.7000000000000002,5.3000000000000007,0,0,0,0,8110040,1524,16193390,10312.4,14081.5,8108488,8084902,6467584,1208320,23035904,6467584,1208320,23035904,6467584,1208320,23035904,6807552,1548288,23035904,6811648,1548288,23035904,6819840,1548288,23035904,23023616,17784832,23035904,0,0,0,33,33,71456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
