"implementation","source_commit","case_id","asset","format","operation","sample","order_seed","branch_order_position","elapsed_us","input_bytes","output_bytes","output_file_count","output_set_sha256","semantic_status","process_peak_working_set_bytes"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","11","1011","1","3482.1","1664","0","0","","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","11","1011","1","1048.9","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","11","1011","1","6090.7","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","11","1011","1","763.1","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","11","1011","1","6168.2","3546","0","0","","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","11","1011","1","75702.4","8110895","0","0","","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","11","1011","1","24845","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","11","1011","1","129144.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","11","1011","1","3459.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","11","1011","1","63091.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","11","1011","1","26419.5","8110040","0","0","","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","11","1011","1","5424.1","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42115072"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","12","1012","2","20312.8","8110040","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","12","1012","2","3337.7","3546","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","12","1012","2","631.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","12","1012","2","56872.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","12","1012","2","20525.8","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","12","1012","2","5335.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","12","1012","2","58669.2","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","12","1012","2","17315.1","8110895","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","12","1012","2","4088.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","12","1012","2","117072.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","12","1012","2","2844.1","1664","0","0","","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","12","1012","2","765.1","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42094592"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","13","1013","1","4748.8","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","13","1013","1","3608.5","3546","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","13","1013","1","3084.4","1664","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","13","1013","1","5820.5","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","13","1013","1","550.3","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","13","1013","1","967.3","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","13","1013","1","22205.4","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","13","1013","1","74006.7","8110040","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","13","1013","1","3451.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","13","1013","1","47884.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","13","1013","1","15264.2","8110895","0","0","","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","13","1013","1","73910.8","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42090496"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","14","1014","2","595.6","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","14","1014","2","24141.4","8110040","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","14","1014","2","23095.4","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","14","1014","2","4560.5","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","14","1014","2","17543.4","8110895","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","14","1014","2","6162.2","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","14","1014","2","3699.7","3546","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","14","1014","2","47956.2","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","14","1014","2","2847.4","1664","0","0","","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","14","1014","2","3720.5","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","14","1014","2","65297.3","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","14","1014","2","711.9","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42078208"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","15","1015","1","47656.3","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","15","1015","1","549.1","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","15","1015","1","3937.2","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","15","1015","1","4659.5","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","15","1015","1","5100.8","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","15","1015","1","76891.2","8110040","0","0","","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","15","1015","1","716.6","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","15","1015","1","17630","8110895","0","0","","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","15","1015","1","24423.5","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","15","1015","1","3269.7","3546","0","0","","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","15","1015","1","2685","1664","0","0","","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","15","1015","1","69040.4","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42070016"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","16","1016","2","21393.6","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","16","1016","2","105355.5","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","16","1016","2","6143.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","16","1016","2","2890.9","1664","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","16","1016","2","23157.8","8110040","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","16","1016","2","3046","3546","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","16","1016","2","66632.9","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","16","1016","2","452.5","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","16","1016","2","14945.3","8110895","0","0","","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","16","1016","2","3435","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","16","1016","2","4255.5","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","16","1016","2","728.7","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42041344"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","17","1017","1","20611.1","8110040","0","0","","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","17","1017","1","3894.7","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","17","1017","1","3241.5","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","17","1017","1","983","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","17","1017","1","75053.5","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","17","1017","1","48133.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","17","1017","1","4633.5","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","17","1017","1","18688.9","8110895","0","0","","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","17","1017","1","730.8","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","17","1017","1","3763.4","3546","0","0","","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","17","1017","1","52000.9","1664","0","0","","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","17","1017","1","22847.7","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","38178816"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","roundtrip","18","1018","2","21521.7","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","roundtrip","18","1018","2","5383.1","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","18","1018","2","4588.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","18","1018","2","3261.8","1664","0","0","","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","load","18","1018","2","66328.9","8110895","0","0","","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","export","18","1018","2","625.1","1664","1632","1","80503A0DF23E35679EEF3E3ED6E527B6EEA00D8265BC7D2AAF4CEC4A36CF8D1B","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-gltf","Avocado","gltf","export","18","1018","2","5422.6","8110895","8109906","5","C72227178574600C360CE50E5B5965D8A785D0BC17589F19D16D2E1502BC4836","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","18","1018","2","69525.9","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","18","1018","2","45706.1","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","load","18","1018","2","3153.9","3546","0","0","","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","load","18","1018","2","19712.5","8110040","0","0","","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","18","1018","2","663.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","42135552"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-glb","Box","glb","load","19","1019","1","3454.5","1664","0","0","","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","export","19","1019","1","762.8","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Box-gltf","Box","gltf","roundtrip","19","1019","1","3568.1","3546","1618","2","9BA5254B1E66D656D6CD07CC10D829597E5151E98F7DBCAA59A6C5807532388D","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","export","19","1019","1","46059.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38174720"
"rapidjson-1.9.5","2b410117c0e9e67da52afea5845610d05ad3f825","Avocado-glb","Avocado","glb","roundtrip","19","1019","1","69838.7","8110040","8110104","1","DC2AB7E28D10AB39C1BB0E8F8408461872DAE99A1241E71DD91CA53901724CA0","ok","38174720"
